AvgSpotLen	BioSample	Experiment	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	Sample_Name	cell_line	cell_type	disease_status	patient	source_name	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study	gender
136	SAMN08144328	SRX3454534	2017-12-07	79	32	2018-04-20	SRR6358139	SRS2743231	GSM2880107		Naive T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
138	SAMN08144327	SRX3454535	2017-12-07	106	42	2018-04-20	SRR6358140	SRS2743232	GSM2880108		Naive T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
123	SAMN08144326	SRX3454536	2017-12-07	36	15	2018-04-20	SRR6358141	SRS2743233	GSM2880109		Naive T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
122	SAMN08144322	SRX3454537	2017-12-07	14	6	2018-04-20	SRR6358142	SRS2743234	GSM2880110		Naive T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08144321	SRX3454538	2017-12-07	37	15	2018-04-20	SRR6358143	SRS2743235	GSM2880111		Naive T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
122	SAMN08144320	SRX3454539	2017-12-07	42	17	2018-04-20	SRR6358144	SRS2743236	GSM2880112		Naive T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
118	SAMN08144319	SRX3454540	2017-12-07	15	6	2018-04-20	SRR6358145	SRS2743237	GSM2880113		Naive T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08144318	SRX3454541	2017-12-07	352	142	2018-04-20	SRR6358146	SRS2743238	GSM2880114		Naive T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
121	SAMN08144317	SRX3454542	2017-12-07	15	6	2018-04-20	SRR6358147	SRS2743239	GSM2880115		Naive T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
130	SAMN08144316	SRX3454543	2017-12-07	35	14	2018-04-20	SRR6358148	SRS2743240	GSM2880116		Naive T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
121	SAMN08144315	SRX3454544	2017-12-07	14	6	2018-04-20	SRR6358149	SRS2743241	GSM2880117		Naive T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
121	SAMN08144314	SRX3454545	2017-12-07	30	12	2018-04-20	SRR6358150	SRS2743242	GSM2880118		Naive T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
121	SAMN08144313	SRX3454546	2017-12-07	32	13	2018-04-20	SRR6358151	SRS2743243	GSM2880119		Naive T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
123	SAMN08144372	SRX3454547	2017-12-07	46	19	2018-04-20	SRR6358152	SRS2743244	GSM2880120		Naive T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
126	SAMN08144371	SRX3454548	2017-12-07	19	8	2018-04-20	SRR6358153	SRS2743245	GSM2880121		Naive T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08144370	SRX3454549	2017-12-07	289	117	2018-04-20	SRR6358154	SRS2743247	GSM2880122		Naive T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
122	SAMN08144369	SRX3454550	2017-12-07	22	9	2018-04-20	SRR6358155	SRS2743248	GSM2880123		Naive T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
130	SAMN08144368	SRX3454551	2017-12-07	24	10	2018-04-20	SRR6358156	SRS2743249	GSM2880124		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08144367	SRX3454552	2017-12-07	112	45	2018-04-20	SRR6358157	SRS2743250	GSM2880125		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
130	SAMN08144366	SRX3454553	2017-12-07	22	9	2018-04-20	SRR6358158	SRS2743251	GSM2880126		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
131	SAMN08144365	SRX3454554	2017-12-07	222	93	2018-04-20	SRR6358159	SRS2743306	GSM2880127		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
126	SAMN08144364	SRX3454555	2017-12-07	10	4	2018-04-20	SRR6358160	SRS2743253	GSM2880128		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
136	SAMN08144363	SRX3454556	2017-12-07	78	32	2018-04-20	SRR6358161	SRS2743255	GSM2880129		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
125	SAMN08144362	SRX3454557	2017-12-07	15	6	2018-04-20	SRR6358162	SRS2743254	GSM2880130		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08144361	SRX3454558	2017-12-07	23	10	2018-04-20	SRR6358163	SRS2743256	GSM2880131		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
137	SAMN08144360	SRX3454559	2017-12-07	116	47	2018-04-20	SRR6358164	SRS2743257	GSM2880132		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
129	SAMN08144359	SRX3454560	2017-12-07	21	8	2018-04-20	SRR6358165	SRS2743258	GSM2880133		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
132	SAMN08144358	SRX3454561	2017-12-07	74	31	2018-04-20	SRR6358166	SRS2743283	GSM2880134		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08144357	SRX3454562	2017-12-07	32	13	2018-04-20	SRR6358167	SRS2743259	GSM2880135		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08144356	SRX3454563	2017-12-07	21	9	2018-04-20	SRR6358168	SRS2743260	GSM2880136		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
132	SAMN08144355	SRX3454564	2017-12-07	56	23	2018-04-20	SRR6358169	SRS2743261	GSM2880137		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08144354	SRX3454565	2017-12-07	79	32	2018-04-20	SRR6358170	SRS2743262	GSM2880138		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
132	SAMN08144353	SRX3454566	2017-12-07	196	80	2018-04-20	SRR6358171	SRS2743263	GSM2880139		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08144352	SRX3454567	2017-12-07	60	25	2018-04-20	SRR6358172	SRS2743270	GSM2880140		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
132	SAMN08144351	SRX3454568	2017-12-07	53	22	2018-04-20	SRR6358173	SRS2743264	GSM2880141		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08144350	SRX3454569	2017-12-07	58	24	2018-04-20	SRR6358174	SRS2743265	GSM2880142		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
128	SAMN08144349	SRX3454570	2017-12-07	20	8	2018-04-20	SRR6358175	SRS2743266	GSM2880143		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08144348	SRX3454571	2017-12-07	165	67	2018-04-20	SRR6358176	SRS2743267	GSM2880144		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08144347	SRX3454572	2017-12-07	73	29	2018-04-20	SRR6358177	SRS2743268	GSM2880145		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
129	SAMN08144346	SRX3454573	2017-12-07	195	80	2018-04-20	SRR6358178	SRS2743269	GSM2880146		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
132	SAMN08144345	SRX3454574	2017-12-07	257	106	2018-04-20	SRR6358179	SRS2743292	GSM2880147		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08144344	SRX3454575	2017-12-07	80	33	2018-04-20	SRR6358180	SRS2743271	GSM2880148		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08144343	SRX3454576	2017-12-07	159	65	2018-04-20	SRR6358181	SRS2743272	GSM2880149		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08144402	SRX3454577	2017-12-07	69	29	2018-04-20	SRR6358182	SRS2743273	GSM2880150		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
118	SAMN08144401	SRX3454578	2017-12-07	11	4	2018-04-20	SRR6358183	SRS2743274	GSM2880151		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08144400	SRX3454579	2017-12-07	176	72	2018-04-20	SRR6358184	SRS2743275	GSM2880152		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
129	SAMN08144399	SRX3454580	2017-12-07	22	9	2018-04-20	SRR6358185	SRS2743276	GSM2880153		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
131	SAMN08144398	SRX3454581	2017-12-07	116	47	2018-04-20	SRR6358186	SRS2743277	GSM2880154		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
130	SAMN08144397	SRX3454582	2017-12-07	40	16	2018-04-20	SRR6358187	SRS2743278	GSM2880155		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
124	SAMN08144982	SRX3454583	2017-12-07	17	7	2018-04-20	SRR6358316	SRS2743279	GSM2880284		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08144981	SRX3454584	2017-12-07	67	27	2018-04-20	SRR6358317	SRS2743280	GSM2880285		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08144980	SRX3454585	2017-12-07	86	35	2018-04-20	SRR6358318	SRS2743281	GSM2880286		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
126	SAMN08144979	SRX3454586	2017-12-07	26	11	2018-04-20	SRR6358319	SRS2743282	GSM2880287		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08144978	SRX3454587	2017-12-07	238	96	2018-04-20	SRR6358320	SRS2743303	GSM2880288		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
132	SAMN08144977	SRX3454588	2017-12-07	114	46	2018-04-20	SRR6358321	SRS2743284	GSM2880289		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
123	SAMN08144976	SRX3454589	2017-12-07	12	5	2018-04-20	SRR6358322	SRS2743285	GSM2880290		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08144975	SRX3454590	2017-12-07	21	9	2018-04-20	SRR6358323	SRS2743286	GSM2880291		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08144974	SRX3454591	2017-12-07	142	58	2018-04-20	SRR6358324	SRS2743287	GSM2880292		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08144973	SRX3454592	2017-12-07	120	49	2018-04-20	SRR6358325	SRS2743288	GSM2880293		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
118	SAMN08144999	SRX3454593	2017-12-07	12	5	2018-04-20	SRR6358326	SRS2743289	GSM2880294		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08144998	SRX3454594	2017-12-07	185	76	2018-04-20	SRR6358327	SRS2743290	GSM2880295		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
137	SAMN08144997	SRX3454595	2017-12-07	122	49	2018-04-20	SRR6358328	SRS2743291	GSM2880296		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
131	SAMN08144996	SRX3454596	2017-12-07	46	18	2018-04-20	SRR6358329	SRS2743294	GSM2880297		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
126	SAMN08144995	SRX3454597	2017-12-07	22	9	2018-04-20	SRR6358330	SRS2743293	GSM2880298		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
138	SAMN08144994	SRX3454598	2017-12-07	61	25	2018-04-20	SRR6358331	SRS2743296	GSM2880299		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
131	SAMN08144993	SRX3454599	2017-12-07	39	16	2018-04-20	SRR6358332	SRS2743295	GSM2880300		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08144992	SRX3454600	2017-12-07	186	75	2018-04-20	SRR6358333	SRS2743298	GSM2880301		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
129	SAMN08144991	SRX3454601	2017-12-07	283	116	2018-04-20	SRR6358334	SRS2743297	GSM2880302		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
128	SAMN08144990	SRX3454602	2017-12-07	29	12	2018-04-20	SRR6358335	SRS2743300	GSM2880303		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08144989	SRX3454603	2017-12-07	71	29	2018-04-20	SRR6358336	SRS2743299	GSM2880304		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
130	SAMN08144988	SRX3454604	2017-12-07	24	10	2018-04-20	SRR6358337	SRS2743301	GSM2880305		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08144987	SRX3454605	2017-12-07	174	71	2018-04-20	SRR6358338	SRS2743336	GSM2880306		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
120	SAMN08144986	SRX3454606	2017-12-07	18	7	2018-04-20	SRR6358339	SRS2743302	GSM2880307		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
132	SAMN08144985	SRX3454607	2017-12-07	60	24	2018-04-20	SRR6358340	SRS2743340	GSM2880308		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08145005	SRX3454608	2017-12-07	85	34	2018-04-20	SRR6358341	SRS2743304	GSM2880309		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08145004	SRX3454609	2017-12-07	61	25	2018-04-20	SRR6358342	SRS2743305	GSM2880310		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08145003	SRX3454610	2017-12-07	211	86	2018-04-20	SRR6358343	SRS2743307	GSM2880311		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
130	SAMN08145002	SRX3454611	2017-12-07	16	6	2018-04-20	SRR6358344	SRS2743308	GSM2880312		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
119	SAMN08145001	SRX3454612	2017-12-07	13	5	2018-04-20	SRR6358345	SRS2743310	GSM2880313		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08145000	SRX3454613	2017-12-07	113	46	2018-04-20	SRR6358346	SRS2743309	GSM2880314		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
125	SAMN08145008	SRX3454614	2017-12-07	29	12	2018-04-20	SRR6358347	SRS2743311	GSM2880315		Memory T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
130	SAMN08145007	SRX3454615	2017-12-07	4	2	2018-04-20	SRR6358348	SRS2743312	GSM2880316		CD4+ CD26- T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
140	SAMN08145033	SRX3454616	2017-12-07	26	11	2018-04-20	SRR6358349	SRS2743313	GSM2880317		CD4+ CD26- T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
128	SAMN08145032	SRX3454617	2017-12-07	2	1	2018-04-20	SRR6358350	SRS2743314	GSM2880318		CD4+ CD26- T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
